,address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,link,price,realestate,realestate_id,rooms,sqft_m2,neighbourhood,neighb_meanprice
97,"Buenos Aires, L'Antiga Esquerra de l'Eixample",2,Attic,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157692452/d,1650.0,CANAR INMOBILIARIA Y NEGOCIOS,943003008044,4,125,l'antiga esquerra de l'eixample,1162.3216295594511
98,Dreta de l'Eixample,2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion/157692428/d,1120.0,AREA CASA,9202752570036,2,95,la dreta de l'eixample,1307.6168415984594
99,"De Saragossa, El Putget i el Farró",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/zona-comunitaria-ascensor/157644192/d,1359.0,FINCAS JJP,9202754252881,4,103,el putxet i el farró,1086.4194394618835
100,"De Casanova, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,243,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/156918113/d,1257.0,FINCAS JJP,9202754252881,2,68,l'antiga esquerra de l'eixample,1162.3216295594511
101,"Del Cardener, La Salut",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/la-salut/157616340/d,1050.0,FINCAS JJP,9202754252881,2,66,la salut,918.3093556701033
102,El Poble Sec - Parc de Montjuïc,2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado-television-se-aceptan-mascotas-internet/157692303/d,,ADMINISTRACION MONICA ,9202752750325,4,100,el poble sec - aei parc montjuïc,837.0538047655649
103,"Hurtado, El Putget i el Farró",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/157692294/d,675.0,"FINCAS CALVET, S.L.",9202752952516,0,30,el putxet i el farró,1086.4194394618835
104,"Carrer de la Mare de Déu Dels Àngels, La Teixonera",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/la-teixonera/157691604/d,600.0,,9202765018950,2,50,la teixonera,738.8725605536332
105,"Carretes, El Raval",2,Flat,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/156393522/d,950.0,RS GROUP,9202759306905,2,65,el raval,850.1123431829961
106,"Sardenya, Fort Pienc",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157692198/d,1200.0,RS GROUP,9202759306905,2,68,el fort pienc,1012.4123601398601
107,L'Antiga Esquerra de l'Eixample,1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157692164/d,1350.0,AREA CASA,9202752570036,2,60,l'antiga esquerra de l'eixample,1162.3216295594511
108,"Alpens, La Bordeta",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/157692058/d,800.0,ALL4FLAT,9202762177806,3,80,la bordeta,851.2205569620254
109,"Bot, Barri Gòtic",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/157692056/d,900.0,ALL4FLAT,9202762177806,2,64,el barri gòtic,1097.2901235955055
110,"Napols, Sagrada Família",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157692054/d,2350.0,ALL4FLAT,9202762177806,3,169,la sagrada família,960.2126757713706
111,"Valencia, Sagrada Família",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/157692049/d,1050.0,ALL4FLAT,9202762177806,3,85,la sagrada família,960.2126757713706
112,"Balmes, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/157692022/d,1700.0,INVEIBA,9202763925116,4,120,l'antiga esquerra de l'eixample,1162.3216295594511
113,"Carrer de Rossend Nobas, El Clot",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-se-aceptan-mascotas-no-amueblado/157610114/d,820.0,INMOBILIARIA DOMUSVIA,9202761914594,3,70,el clot,856.5420833333334
114,Sant Martí de Provençals,1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157691936/d,925.0,LA CASA AGENCY,9202756911676,3,58,sant martí de provençals,837.5785438972164
115,"Mallorca, El Camp de l'Arpa del Clot",2,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157691889/d,1430.0,Bolepo Holdings,9202765489332,3,80,el camp de l'arpa del clot,855.9956912442399
116,"Carrer de la Dagueria, Barri Gòtic",2,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado-television/157691877/d,1100.0,CENTURY 21 NEW ESTATE,9202756396678,2,107,el barri gòtic,1097.2901235955055
117,"Avinguda Francesc Cambo, Sant Pere, Sta. Caterina i la Ribera",1,Apartment,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157691792/d,1590.0,OPEN HOUSE BARCELONA SL,9202765661805,3,80,"sant pere, santa caterina i la ribera",996.3534925373137
118,L'Antiga Esquerra de l'Eixample,2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/157691776/d,1395.0,ENGEL & VOELKERS,9202758116439,2,75,l'antiga esquerra de l'eixample,1162.3216295594511
119,Pedralbes,3,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-trastero-ascensor-no-amueblado/157691701/d,2500.0,ENGEL & VOELKERS,9202758116439,4,190,pedralbes,1860.558980392157
120,"Aribau, Sant Gervasi- Galvany",3,Flat,Flat,2,2020-10-28,225,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-parking-no-amueblado/155687676/d,1975.0,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,5,140,sant gervasi - galvany,1397.2730045095827
121,"Carrer del Mar, La Barceloneta",1,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television/157689025/d,670.0,HABITA BARCELONA,9202751171652,1,30,la barceloneta,895.8970389610392
122,"Carrer del Segre, Sant Andreu del Palomar",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-no-amueblado/157688989/d,950.0,FINCAS SAN ANDRES,9202750564921,4,95,sant andreu,805.2883028720626
123,"Carrer D'aragó, Dreta de l'Eixample",1,Attic,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado-television-se-aceptan-mascotas-internet/157688985/d,890.0,SA REAL ESTATE,9202763975686,1,50,la dreta de l'eixample,1307.6168415984594
124,"Carrer Gran de Sant Andreu, Sant Andreu del Palomar",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157451325/d,950.0,SI REAL ESTATE,9202760225233,1,83,sant andreu,805.2883028720626
125,El Camp de l'Arpa del Clot,3,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/157481021/d,1400.0,CLOT ASSESSORS INMOBILIARIS,9202761089144,4,101,el camp de l'arpa del clot,855.9956912442399
126,El Putget i el Farró,1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas/157688670/d,900.0,ENGEL & VOELKERS,9202758116439,2,60,el putxet i el farró,1086.4194394618835
127,El Raval,1,Flat,Flat,0,2020-10-28,78,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157688585/d,950.0,AREA CASA,9202752570036,2,83,el raval,850.1123431829961
128,Dreta de l'Eixample,1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157688582/d,1750.0,ENGEL & VOELKERS,9202758116439,2,85,la dreta de l'eixample,1307.6168415984594
129,"Plaça de la Revolució de Setembre de 1868, Vila de Gràcia",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-patio-amueblado/157688477/d,988.0,BERGUA,9202751917637,3,70,la vila de gràcia,962.9541871737514
130,"Pisuerga, La Maternitat i Sant Ramon",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-zona-comunitaria-ascensor-piscina-amueblado-parking-television-piscina/157688381/d,1700.0,DOMA REAL ESTATE,9202764298279,4,156,la maternitat i sant ramon,1009.2089093702002
131,"Carrer de Jerusalem, El Raval",2,Flat,Flat,1,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-piscina/157479722/d,1000.0,SOMOSCASA,9202752737168,2,65,el raval,850.1123431829961
132,"Carrer Dels Tiradors, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/157628217/d,625.0,SOMOSCASA,9202752737168,1,42,"sant pere, santa caterina i la ribera",996.3534925373137
133,"Carrer D'en Bot, Barri Gòtic",1,Flat,Flat,2,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/156401048/d,900.0,SOMOSCASA,9202752737168,2,65,el barri gòtic,1097.2901235955055
134,"Carrer de L'om, El Raval",1,Flat,Flat,1,2020-10-28,50,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/156623261/d,750.0,SOMOSCASA,9202752737168,3,65,el raval,850.1123431829961
135,"Avinguda Meridiana, La Sagrera",1,Flat,Flat,1,2020-10-28,60,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157169765/d,920.0,SOMOSCASA,9202752737168,3,62,la sagrera,817.3483142857145
136,"Carrer del Comte D'urgell, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/156546081/d,1200.0,SOMOSCASA,9202752737168,4,98,l'antiga esquerra de l'eixample,1162.3216295594511
137,"Carrer de Violant D'hongria Reina D'aragó, Sants-Badal",1,Flat,Flat,1,2020-10-28,400,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/156158218/d,800.0,SOMOSCASA,9202752737168,1,45,sants,877.7885151933701
138,"Carrer de la Canuda, Barri Gòtic",1,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157528024/d,950.0,SOMOSCASA,9202752737168,2,62,el barri gòtic,1097.2901235955055
139,"Carrer Arago, Dreta de l'Eixample",1,Attic,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/157688159/d,710.0,VIGAR GESTIO IMMOBILIARIA ,9202758070166,1,35,la dreta de l'eixample,1307.6168415984594
140,"Carrer de Mata, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,1,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157503419/d,900.0,SOMOSCASA,9202752737168,1,54,el poble sec - aei parc montjuïc,837.0538047655649
141,"Poeta Cabanyes, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,1,2020-10-28,125,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/156893821/d,700.0,SOMOSCASA,9202752737168,2,50,el poble sec - aei parc montjuïc,837.0538047655649
142,"Carrer de Sant Pere Mitjà, 20, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/157688092/d,900.0,FINCAS BLANQUERNA,9202760939036,2,75,"sant pere, santa caterina i la ribera",996.3534925373137
143,"De Sant Joan, El Camp d'en Grassot i Gràcia Nova",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157688090/d,1325.0,080 REAL ESTATE,9202756880405,2,60,el camp d'en grassot i gràcia nova,983.3577308917196
144,"Carrer de València, L'Antiga Esquerra de l'Eixample",1,Attic,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157687913/d,1500.0,Singular Properties,9202754635034,1,38,l'antiga esquerra de l'eixample,1162.3216295594511
145,"De Pau Alsina, El Camp d'en Grassot i Gràcia Nova",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157687871/d,1100.0,ALQUILER SEGURO,9202750898737,4,93,el camp d'en grassot i gràcia nova,983.3577308917196
146,"Carrer Balmes, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/157687733/d,1700.0,TECSON FINCAS,9202756870366,4,110,l'antiga esquerra de l'eixample,1162.3216295594511
147,"Ronda del General Mitre, El Putget i el Farró",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157687731/d,965.0,FINCAS VILARDAGA,9202753429248,1,65,el putxet i el farró,1086.4194394618835
148,"Carrer del Portal Nou, 45, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/157687609/d,700.0,BARNAINMO,9202751787797,1,35,"sant pere, santa caterina i la ribera",996.3534925373137
149,Dreta de l'Eixample,1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157687572/d,1030.0,AREA CASA,9202752570036,3,75,la dreta de l'eixample,1307.6168415984594
150,"Carrer de Vallfogona, Vila de Gràcia",1,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157390046/d,1100.0,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,2,70,la vila de gràcia,962.9541871737514
151,"Pasaje del Patriarca , Barri Gòtic",3,Duplex,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-se-aceptan-mascotas-piscina/157677938/d,3300.0,APROPERTIES REAL ESTATE Nº Aicat 6388,9202753825457,3,174,el barri gòtic,1097.2901235955055
152,"Baro de la Barre, Vallcarca i els Penitents",1,Flat,Flat,2,2020-10-28,220,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-trastero-ascensor-amueblado-internet/156816890/d,930.0,FINCAS PONSA 2009,9202762512539,1,55,vallcarca i els penitents,972.2207885304657
153,"Carrer Beethoven, Barri de les Corts",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157686697/d,1600.0,GEMMA ALVAREZ,9202762330599,1,60,les corts,1097.2385437589671
154,La Barceloneta,1,Study,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-zona-comunitaria-amueblado-television/157630834/d,850.0,INMODERNA GSI,9202765662331,1,40,la barceloneta,895.8970389610392
155,"Carrer del Concili de Trento, 199, Sant Martí de Provençals",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/no-amueblado/157686563/d,625.0,FINQUES EDO 2013 SL.,9202758617388,1,66,sant martí de provençals,837.5785438972164
156,"Garcia I Faria, El Poblenou",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-trastero-ascensor-piscina-parking/157686496/d,2143.0,Forcadell Res.Lloguers,9202753948202,2,81,el poblenou,1004.7234905660374
157,"Begur, Sants-Badal",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/sants-badal/157686497/d,695.0,Forcadell Res.Lloguers,9202753948202,1,25,sants,877.7885151933701
158,"Font Honrada, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza/157686495/d,679.0,Forcadell Res.Lloguers,9202753948202,1,31,el poble sec - aei parc montjuïc,837.0538047655649
159,"Carrer de Fluvià, 296, Sant Martí de Provençals",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157686339/d,1350.0,Laugl,9202757418482,2,93,sant martí de provençals,837.5785438972164
160,La Sagrera,2,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-television/157353160/d,1200.0,MARIA,9202756371350,4,90,la sagrera,817.3483142857145
161,"Carrer de Ferlandina, El Raval",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado-television-internet/157434198/d,950.0,Meritxell ,9202752076103,2,50,el raval,850.1123431829961
162,"Carrer del Sabateret, 1, Sant Pere, Sta. Caterina i la Ribera",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/156353250/d,1175.0,Carmen,9202755923678,2,85,"sant pere, santa caterina i la ribera",996.3534925373137
163,Sants,1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado-television/156128943/d,850.0,Rebeca,9202756867019,2,50,sants,877.7885151933701
164,"Carrer D'olesa, 61, La Sagrera",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157578781/d,850.0,Ignacio Egea Carruesco,9202765587095,2,45,la sagrera,817.3483142857145
165,"Carrer Dels Salvador, 7, El Raval",1,Apartment,Flat,8,2020-10-28,149,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television-internet/153864063/d,990.0,meritxell,9202759279078,2,65,el raval,850.1123431829961
166,"Avinguda del Paral.lel, 155, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,2,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/156893809/d,1050.0,Ramon,9202753726597,2,70,el poble sec - aei parc montjuïc,837.0538047655649
167,"Carrer Aribau, 24, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,250,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/157492328/d,1000.0,PUNTO HABITAT,943003066102,3,90,l'antiga esquerra de l'eixample,1162.3216295594511
168,"Carrer Mestre Nicolau, Sant Gervasi- Galvany",3,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/157289184/d,2995.0,MM FINCAS,9202762453440,2,200,sant gervasi - galvany,1397.2730045095827
169,"Sant Pere, Sta. Caterina i la Ribera",3,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-no-amueblado/157535855/d,2480.0,ENGEL & VOELKERS,9202758116439,4,165,"sant pere, santa caterina i la ribera",996.3534925373137
170,Sant Gervasi i la Bonanova,1,Apartment,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/154871973/d,1350.0,ENGEL & VOELKERS,9202758116439,1,50,sant gervasi - la bonanova,1304.3418229166668
171,L'Antiga Esquerra de l'Eixample,1,Apartment,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/156583035/d,2000.0,ENGEL & VOELKERS,9202758116439,2,73,l'antiga esquerra de l'eixample,1162.3216295594511
172,Sant Gervasi i la Bonanova,0,Flat,Flat,0,2020-10-28,0,1,True,/es/alquiler/vivienda/obra-nueva/barcelona-capital/19667544/157552986,3029.0,NÚÑEZ I NAVARRO,9202752272449,3,119,sant gervasi - la bonanova,1304.3418229166668
173,Dreta de l'Eixample,3,Flat,Flat,1,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado/156071422/d,2800.0,ENGEL & VOELKERS,9202758116439,3,100,la dreta de l'eixample,1307.6168415984594
174,Sant Gervasi i la Bonanova,0,House_Chalet,Flat,0,2020-10-28,0,1,True,/es/alquiler/vivienda/obra-nueva/barcelona-capital/19663125/157372502,5866.0,NÚÑEZ I NAVARRO,9202752272449,4,287,sant gervasi - la bonanova,1304.3418229166668
175,Vila de Gràcia,1,Flat,Flat,1,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/156589956/d,1100.0,ENGEL & VOELKERS,9202758116439,1,45,la vila de gràcia,962.9541871737514
176,L'Antiga Esquerra de l'Eixample,1,Apartment,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/156582760/d,1200.0,ENGEL & VOELKERS,9202758116439,1,50,l'antiga esquerra de l'eixample,1162.3216295594511
177,Dreta de l'Eixample,2,Attic,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/154794170/d,2800.0,ENGEL & VOELKERS,9202758116439,2,66,la dreta de l'eixample,1307.6168415984594
